source, target, time
80,93,1386235820
80,93,1386235860
80,93,1386235920
80,93,1386235940
80,93,1386235960
80,93,1386235980
80,93,1386236000
80,93,1386236020
80,93,1386236040
80,93,1386236060
80,93,1386236100
80,93,1386236120
80,93,1386236180
80,93,1386236420
80,93,1386236980
80,93,1386237000
80,93,1386237020
80,93,1386237040
80,93,1386237060
80,93,1386237080
80,93,1386237100
80,93,1386237120
80,93,1386237220
80,93,1386237240
80,93,1386237280
80,93,1386237300
80,93,1386237380
80,93,1386237420
80,93,1386237440
80,93,1386237460
80,93,1386237480
80,93,1386237560
80,93,1386237600
80,93,1386237640
80,93,1386237660
80,93,1386237680
80,93,1386237700
80,93,1386237720
80,93,1386237740
80,93,1386237760
80,93,1386237800
80,93,1386237820
80,93,1386237920
80,93,1386237940
80,93,1386237960
80,93,1386237980
80,93,1386238000
80,93,1386238020
80,93,1386238040
80,93,1386238060
80,93,1386238080
80,93,1386238100
80,93,1386238120
80,93,1386238140
80,93,1386238160
80,93,1386238380
80,93,1386238400
80,93,1386238420
80,93,1386238520
80,93,1386238540
80,93,1386238560
80,93,1386238580
80,93,1386238620
80,93,1386238680
80,93,1386238700
80,93,1386238720
80,93,1386238740
80,93,1386238760
80,93,1386238780
80,93,1386238800
80,93,1386238820
80,93,1386238840
80,93,1386238860
80,93,1386238880
80,93,1386238900
80,93,1386238920
80,93,1386238960
80,93,1386238980
80,93,1386239000
80,93,1386239060
80,93,1386239080
80,93,1386239100
80,93,1386239120
80,93,1386239140
80,93,1386239160
80,93,1386239180
80,93,1386239200
80,93,1386239220
80,93,1386239240
80,93,1386239260
80,93,1386239280
80,93,1386239340
80,93,1386239420
80,93,1386239440
80,93,1386239460
80,93,1386239480
80,93,1386239500
80,93,1386239520
80,93,1386239540
80,93,1386239560
80,93,1386239580
80,93,1386239600
80,93,1386239620
80,93,1386239640
80,93,1386239680
80,93,1386239700
80,93,1386239720
80,93,1386239740
80,93,1386239760
80,93,1386239780
80,93,1386239800
80,93,1386239820
80,93,1386239840
80,93,1386239860
80,93,1386239880
80,93,1386239900
80,93,1386239920
80,93,1386239940
80,93,1386239960
80,93,1386239980
80,93,1386240000
80,93,1386240020
80,93,1386240040
80,93,1386240060
80,93,1386240080
80,93,1386240100
80,93,1386240120
80,93,1386240140
80,93,1386240160
80,93,1386240180
80,93,1386240200
80,93,1386240220
80,93,1386240240
80,93,1386240260
80,93,1386240280
80,93,1386240300
80,93,1386240320
80,93,1386240340
80,93,1386240360
80,93,1386240380
80,93,1386240400
80,93,1386240420
80,93,1386240440
80,93,1386240460
80,93,1386240480
80,93,1386240500
80,93,1386240520
80,93,1386240540
80,93,1386240560
80,93,1386240580
80,93,1386240600
80,93,1386240620
80,93,1386240700
80,93,1386240780
80,93,1386240800
80,93,1386240820
80,93,1386240900
80,93,1386240920
80,93,1386240940
80,93,1386240960
80,93,1386240980
80,93,1386241000
80,93,1386241020
80,93,1386241060
80,93,1386241080
80,93,1386241100
80,93,1386241120
80,93,1386241140
80,93,1386241160
80,144,1386241180
80,93,1386241180
80,144,1386241200
80,93,1386241200
80,93,1386241220
80,93,1386241240
80,93,1386241260
80,93,1386241280
80,93,1386241300
80,93,1386241320
80,93,1386241340
80,93,1386241360
80,93,1386241380
80,93,1386241400
80,93,1386241420
80,93,1386241440
80,93,1386241460
80,93,1386241480
80,93,1386241500
80,93,1386241520
80,93,1386241540
80,93,1386241560
80,93,1386241580
80,93,1386241600
80,93,1386241620
80,93,1386241640
80,93,1386241660
80,93,1386241680
80,93,1386241700
80,93,1386241720
80,254,1386241740
80,93,1386241740
80,93,1386241760
80,246,1386241760
80,181,1386241780
80,254,1386241780
80,162,1386241780
80,216,1386241800
80,93,1386241800
80,254,1386241840
80,254,1386241860
80,93,1386241860
80,254,1386241880
80,254,1386244060
80,93,1386244080
80,254,1386244080
80,93,1386244140
80,246,1386244220
80,93,1386244240
80,93,1386244380
80,254,1386244420
80,93,1386244420
80,93,1386244640
80,144,1386244700
80,144,1386244740
80,254,1386244740
80,93,1386244740
80,93,1386244760
80,93,1386244780
80,254,1386244800
80,93,1386244800
80,93,1386244840
80,254,1386244940
80,93,1386244940
80,254,1386244980
80,254,1386245000
80,93,1386245000
80,254,1386245020
80,93,1386245020
80,254,1386245040
80,93,1386245040
80,254,1386245060
80,93,1386245060
80,93,1386245100
80,93,1386245120
80,254,1386245140
80,93,1386245140
80,93,1386245320
80,254,1386245340
80,101,1386245340
80,294,1386245400
80,295,1386245400
80,93,1386245420
80,201,1386245420
80,246,1386245460
80,93,1386245460
80,179,1386245460
80,93,1386245480
80,159,1386245480
80,201,1386245500
80,93,1386245500
80,93,1386245520
80,93,1386245540
80,93,1386245560
80,93,1386245580
80,93,1386245600
80,93,1386245640
80,93,1386245660
80,93,1386245680
80,93,1386245700
80,93,1386245780
80,93,1386245800
80,93,1386245960
80,93,1386245980
80,93,1386246000
80,93,1386246020
80,93,1386246040
80,93,1386246060
80,93,1386246080
80,93,1386246100
80,93,1386246120
80,93,1386246280
80,93,1386246300
80,93,1386246400
80,93,1386246420
80,93,1386246620
80,93,1386246720
80,93,1386248840
80,93,1386248860
80,93,1386248920
80,93,1386248940
80,93,1386248960
80,93,1386249200
80,93,1386249880
80,93,1386249900
80,93,1386249920
80,93,1386249940
80,93,1386249960
80,93,1386249980
80,93,1386250000
80,93,1386250020
80,93,1386250060
80,93,1386250080
80,93,1386250100
80,93,1386250500
80,93,1386250520
80,93,1386250560
80,93,1386250580
80,93,1386250600
80,93,1386250620
80,93,1386250640
80,93,1386250660
80,93,1386250820
80,93,1386250860
80,93,1386251820
80,93,1386251840
80,93,1386251920
80,93,1386251940
80,93,1386251960
80,93,1386251980
80,93,1386252000
80,93,1386252060
80,93,1386252080
80,93,1386252100
80,93,1386252120
80,93,1386252140
80,93,1386252160
80,93,1386252180
80,93,1386252200
80,93,1386252220
80,93,1386252240
80,93,1386252260
80,93,1386252280
80,93,1386252300
80,93,1386252320
80,93,1386252340
80,93,1386252360
80,93,1386252380
80,93,1386252400
80,93,1386252420
80,93,1386252440
80,93,1386252460
80,93,1386252480
80,93,1386252500
80,93,1386252520
80,93,1386252540
80,93,1386252560
80,93,1386252580
80,93,1386252600
80,93,1386252620
80,93,1386252640
80,93,1386252660
80,93,1386252680
80,93,1386252700
80,93,1386252720
80,93,1386252760
80,93,1386252780
80,229,1386252800
80,176,1386252800
80,93,1386252800
80,122,1386252860
80,254,1386252860
80,93,1386252860
80,254,1386252880
80,93,1386252880
80,93,1386252900
80,254,1386252920
80,93,1386252920
80,254,1386252940
80,93,1386252940
80,93,1386252960
80,93,1386252980
80,116,1386253000
80,120,1386253000
80,159,1386253000
80,93,1386253000
80,93,1386253020
80,160,1386253040
80,93,1386253040
80,160,1386253060
80,93,1386253060
80,93,1386253080
80,93,1386253100
80,93,1386253120
80,93,1386253140
80,93,1386253160
80,93,1386253200
80,93,1386253220
80,93,1386253240
80,93,1386253260
80,93,1386253360
80,93,1386253400
80,93,1386253460
80,93,1386253480
80,93,1386253520
80,93,1386253560
80,93,1386254080
80,93,1386254100
80,93,1386254400
80,93,1386254740
80,93,1386255040
80,93,1386255060
80,93,1386255740
80,93,1386255760
80,93,1386255900
80,93,1386255940
80,93,1386255960
80,93,1386256060
80,93,1386256360
80,93,1386256460
80,93,1386256480
80,93,1386256520
80,93,1386256540
80,93,1386256580
80,93,1386256600
80,160,1386256620
80,93,1386256620
80,93,1386256680
80,93,1386256700
80,93,1386256720
80,93,1386256740
80,93,1386256760
80,93,1386256780
80,93,1386256840
80,93,1386256860
80,93,1386256880
80,93,1386256900
80,93,1386256920
80,93,1386256940
80,93,1386256960
80,93,1386256980
80,93,1386313400
80,160,1386313420
80,93,1386313420
80,93,1386313440
80,93,1386313460
80,93,1386313580
80,93,1386313620
80,93,1386313640
80,93,1386313680
80,93,1386313780
80,93,1386313800
80,93,1386313820
80,93,1386313840
80,93,1386313860
80,93,1386313880
80,93,1386313900
80,93,1386313920
80,93,1386313940
80,93,1386313960
80,93,1386313980
80,93,1386314000
80,93,1386314020
80,93,1386314040
80,93,1386314060
80,93,1386314080
80,93,1386314100
80,93,1386314120
80,93,1386314140
80,93,1386314160
80,93,1386314180
80,93,1386314200
80,93,1386314220
80,93,1386314240
80,93,1386314260
80,93,1386314280
80,93,1386314300
80,93,1386314320
80,93,1386314340
80,93,1386314360
80,93,1386314380
80,201,1386314400
80,93,1386314440
80,93,1386314460
80,93,1386314480
80,93,1386314500
80,93,1386314540
80,93,1386314560
80,93,1386314600
80,93,1386314620
80,93,1386314640
80,93,1386314840
80,93,1386314880
80,93,1386314960
80,93,1386314980
80,93,1386315040
80,93,1386315180
80,93,1386315240
80,93,1386315360
80,93,1386315380
80,93,1386315500
80,93,1386315660
80,93,1386315680
80,93,1386315700
80,93,1386315800
80,93,1386315820
80,93,1386316040
80,93,1386316080
80,93,1386316100
80,93,1386316120
80,93,1386316160
80,93,1386316180
80,93,1386316200
80,93,1386316220
80,93,1386316300
80,93,1386316340
80,93,1386316360
80,93,1386316420
80,93,1386316440
80,93,1386316460
80,93,1386316480
80,93,1386316520
80,93,1386316540
80,93,1386316560
80,93,1386316580
80,93,1386316640
80,93,1386316700
80,93,1386316800
80,93,1386317080
80,93,1386317100
80,93,1386317120
80,93,1386317160
80,93,1386317180
80,93,1386317200
80,93,1386317220
80,93,1386317280
80,93,1386317300
80,93,1386317320
80,93,1386317340
80,93,1386317360
80,93,1386317380
80,93,1386317400
80,93,1386317440
80,93,1386317460
80,93,1386317480
80,93,1386317500
80,93,1386317520
80,93,1386317540
80,93,1386317560
80,93,1386317580
80,93,1386317600
80,93,1386317620
80,93,1386317640
80,93,1386317660
80,93,1386317700
80,93,1386317840
80,93,1386317860
80,93,1386317900
80,93,1386317980
80,93,1386318000
80,93,1386318020
80,93,1386318040
80,93,1386318060
80,93,1386318080
80,93,1386318100
80,93,1386318120
80,93,1386318140
80,93,1386318160
80,93,1386318180
80,93,1386318200
80,93,1386318220
80,139,1386318240
80,93,1386318240
80,93,1386318260
80,93,1386318280
80,93,1386318300
80,93,1386318320
80,93,1386318340
80,93,1386318440
80,93,1386318460
80,93,1386318480
80,93,1386318640
80,93,1386318660
80,93,1386318680
80,93,1386318700
80,93,1386318860
80,93,1386318960
80,93,1386319160
80,93,1386319240
80,93,1386319340
80,93,1386319360
80,93,1386319440
80,93,1386319460
80,93,1386319480
80,93,1386319500
80,93,1386319520
80,93,1386319540
80,93,1386319560
80,93,1386319580
80,93,1386319620
80,93,1386319640
80,93,1386319660
80,93,1386319680
80,93,1386319700
80,93,1386319720
80,93,1386319740
80,93,1386319760
80,93,1386319880
80,93,1386319940
80,93,1386320000
80,93,1386320020
80,93,1386320060
80,93,1386320080
80,93,1386320100
80,93,1386320120
80,93,1386320160
80,93,1386320220
80,93,1386320240
80,93,1386320260
80,93,1386320280
80,93,1386320300
80,93,1386320320
80,93,1386320340
80,93,1386320360
80,93,1386320380
80,179,1386320380
80,93,1386320400
80,93,1386320420
80,93,1386320480
80,93,1386320500
80,93,1386320520
80,93,1386320540
80,181,1386320740
80,181,1386320760
80,93,1386320780
80,159,1386320840
80,88,1386320860
80,159,1386320860
80,93,1386320860
80,88,1386320880
80,93,1386320880
80,159,1386320880
80,88,1386320900
80,159,1386320900
80,99,1386320900
80,172,1386320940
80,99,1386320940
80,172,1386320960
80,93,1386320960
80,144,1386320960
80,93,1386320980
80,181,1386321060
80,181,1386321080
80,93,1386321200
80,93,1386321220
80,93,1386321260
80,93,1386321280
80,93,1386321300
80,93,1386321320
80,93,1386321340
80,93,1386321380
80,93,1386321400
80,93,1386321420
80,93,1386321440
80,93,1386321460
80,93,1386321500
80,93,1386321520
80,93,1386321540
80,93,1386321580
80,93,1386321640
80,201,1386321860
80,93,1386322180
80,93,1386322200
80,93,1386322380
80,93,1386322600
80,93,1386322620
80,93,1386322640
80,93,1386322660
80,93,1386322680
80,93,1386322700
80,93,1386322720
80,93,1386322900
80,93,1386322920
80,93,1386322940
80,93,1386322960
80,93,1386322980
80,93,1386323000
80,93,1386323020
80,93,1386323080
80,93,1386323140
80,93,1386323160
80,93,1386323180
80,93,1386323200
80,93,1386323220
80,93,1386323260
80,93,1386323280
80,93,1386323300
80,93,1386323320
80,93,1386323340
80,93,1386323360
80,93,1386323380
80,93,1386323520
80,93,1386323540
80,93,1386323560
80,93,1386323580
80,93,1386323600
80,93,1386323620
80,93,1386323660
80,93,1386323680
80,93,1386323700
80,93,1386323720
80,93,1386323740
80,93,1386323760
80,93,1386323780
80,93,1386323800
80,93,1386323820
80,93,1386323840
80,93,1386323860
80,93,1386323880
80,93,1386323920
80,93,1386323940
80,93,1386323980
80,93,1386324000
80,93,1386324020
80,144,1386324200
80,93,1386324260
80,93,1386324280
80,93,1386324300
80,93,1386324320
80,201,1386324520
80,201,1386324540
80,201,1386324680
80,201,1386324720
80,201,1386324740
80,201,1386324760
80,201,1386325000
80,201,1386325060
80,201,1386325080
80,201,1386325120
80,93,1386325200
80,93,1386325220
80,93,1386325240
80,93,1386325360
80,93,1386325380
80,93,1386325400
80,93,1386325420
80,93,1386325580
80,201,1386325920
80,201,1386326260
80,201,1386326280
80,93,1386326400
80,93,1386326460
80,179,1386326520
80,93,1386326560
80,93,1386326580
80,93,1386326600
80,93,1386326620
80,201,1386326640
80,93,1386326640
80,93,1386326660
80,93,1386326680
80,144,1386326700
80,201,1386327040
80,93,1386327120
80,93,1386327140
80,93,1386327160
80,93,1386327180
80,93,1386327220
80,93,1386327340
80,93,1386327360
80,93,1386327380
80,93,1386327580
80,93,1386327600
80,93,1386327660
80,93,1386327680
80,93,1386327700
80,93,1386327720
80,93,1386327740
80,93,1386327760
80,93,1386327800
80,93,1386327840
80,93,1386328000
80,93,1386328020
80,93,1386328100
80,93,1386328120
80,93,1386328140
80,254,1386328160
80,93,1386328160
80,201,1386328180
80,93,1386328180
80,93,1386328200
80,122,1386328220
80,93,1386328220
80,93,1386328240
80,93,1386328260
80,93,1386328280
80,93,1386328300
80,93,1386330600
80,93,1386330680
80,254,1386330840
80,93,1386330960
80,254,1386330980
80,93,1386330980
80,159,1386331680
80,159,1386331700
80,201,1386331720
80,159,1386331760
80,159,1386331780
80,93,1386331820
80,93,1386332060
80,93,1386332200
80,93,1386333540
80,93,1386333560
80,93,1386333580
80,254,1386333620
80,93,1386333940
80,254,1386333960
80,93,1386333960
80,254,1386333980
80,93,1386333980
80,254,1386334040
80,93,1386334040
80,93,1386334100
80,93,1386334120
80,93,1386334200
80,93,1386334220
80,93,1386334340
80,254,1386334380
80,93,1386334620
80,254,1386334620
80,93,1386334640
80,93,1386334880
80,93,1386334960
80,254,1386335000
80,254,1386335100
80,93,1386335100
80,93,1386335200
80,93,1386335260
80,93,1386335280
80,93,1386335300
80,93,1386335320
80,93,1386335360
80,93,1386335680
80,93,1386335700
80,93,1386335740
80,93,1386335800
80,93,1386335820
80,254,1386335880
80,93,1386335900
80,93,1386335920
80,93,1386335940
80,93,1386336500
80,254,1386336580
80,254,1386336660
80,93,1386336680
80,254,1386336820
80,93,1386336840
80,93,1386336860
80,93,1386336880
80,93,1386336900
80,93,1386336920
80,93,1386336940
80,93,1386337060
80,93,1386337100
80,93,1386337140
80,254,1386337160
80,93,1386337200
80,93,1386337220
80,254,1386337600
80,254,1386337620
80,93,1386337620
80,254,1386337640
80,93,1386337640
80,93,1386337660
80,93,1386337680
80,93,1386337720
80,93,1386337800
80,93,1386338020
80,254,1386338100
80,93,1386338100
80,254,1386338120
80,93,1386338120
80,254,1386338140
80,254,1386338180
80,93,1386338220
80,254,1386338260
80,93,1386338260
80,93,1386338320
80,93,1386338440
80,93,1386338460
80,93,1386338480
80,93,1386338500
80,93,1386338520
80,254,1386338600
80,93,1386338740
80,93,1386338760
80,93,1386338900
80,93,1386338920
80,93,1386338940
80,144,1386339020
80,254,1386339020
80,93,1386339020
80,144,1386339040
80,93,1386339040
80,254,1386339100
80,201,1386339120
80,93,1386339140
80,254,1386339160
80,93,1386339160
80,144,1386339180
80,93,1386339180
80,144,1386339200
80,181,1386339200
81,111,1385986500
81,121,1385986500
81,121,1385986520
81,266,1385986520
81,111,1385986560
81,111,1385986680
81,111,1385986700
81,111,1385986820
81,111,1385986840
81,82,1385986840
81,121,1385986860
81,82,1385987700
81,82,1385988320
81,82,1385988420
81,82,1385989000
81,82,1385989420
81,82,1385989440
81,82,1385989460
81,253,1385989600
81,253,1385989620
81,82,1385989620
81,82,1385989820
81,82,1385989860
81,253,1385989860
81,253,1385989880
81,82,1385990060
81,82,1385990120
81,82,1385990200
81,82,1385997340
81,82,1385997360
81,82,1385997380
81,82,1385997400
81,82,1385997420
81,82,1385997480
81,82,1385997720
81,202,1386059560
81,104,1386059620
81,104,1386059640
81,202,1386059640
81,243,1386061020
81,137,1386061020
81,131,1386061040
81,251,1386061060
81,251,1386061100
81,137,1386061560
81,206,1386061600
81,131,1386061680
81,237,1386061680
81,131,1386061700
81,253,1386061760
81,253,1386061780
81,108,1386061820
81,108,1386061840
81,253,1386061860
81,108,1386061920
81,100,1386061920
81,253,1386061980
81,137,1386062100
81,108,1386062120
81,137,1386062160
81,102,1386062340
81,281,1386069980
81,109,1386073260
81,104,1386142820
81,104,1386143120
81,104,1386143440
81,104,1386143620
81,104,1386143700
81,104,1386143720
81,104,1386143740
81,104,1386143760
81,104,1386144280
81,104,1386144320
81,104,1386144340
81,104,1386144360
81,104,1386144480
81,104,1386144560
81,104,1386144660
81,104,1386144680
81,104,1386145400
81,104,1386145480
81,104,1386145500
81,104,1386147080
81,104,1386147140
81,104,1386147340
81,104,1386147360
81,104,1386147380
81,100,1386148680
81,104,1386149340
81,104,1386149360
81,104,1386149380
81,104,1386151300
81,104,1386153440
81,192,1386157620
81,126,1386157620
81,237,1386157620
81,104,1386157640
81,137,1386157680
81,137,1386157700
81,233,1386169920
81,276,1386233560
81,201,1386234360
81,201,1386234380
81,82,1386235000
81,82,1386235020
81,82,1386235040
81,82,1386235060
81,82,1386235080
81,82,1386235100
81,82,1386235140
81,82,1386235160
81,82,1386235180
81,82,1386235200
81,194,1386244420
81,243,1386247320
81,243,1386247340
81,82,1386248420
81,82,1386248440
81,82,1386248460
81,82,1386248540
81,82,1386248560
81,82,1386248580
81,82,1386248600
81,82,1386248760
81,82,1386248780
81,100,1386249020
81,100,1386249040
81,100,1386249080
81,100,1386249200
81,251,1386249220
81,100,1386249220
81,253,1386250420
81,82,1386250520
81,82,1386250660
81,82,1386250680
81,82,1386251120
81,82,1386251140
81,82,1386251240
81,82,1386251420
81,82,1386252100
81,82,1386252200
81,82,1386252240
81,82,1386252260
81,82,1386252720
81,82,1386253360
81,82,1386253380
81,82,1386253400
81,82,1386253420
81,82,1386253440
81,82,1386253460
81,82,1386253480
81,82,1386253500
81,82,1386253560
81,82,1386253600
81,82,1386253640
81,82,1386254120
81,82,1386254140
81,82,1386254160
81,82,1386254180
81,82,1386254200
81,82,1386254220
81,82,1386254240
81,82,1386254320
81,82,1386254340
81,82,1386254360
81,82,1386254400
81,82,1386254440
81,82,1386254460
81,82,1386254500
81,82,1386254540
81,82,1386254560
81,82,1386254700
81,82,1386254760
81,82,1386254780
81,82,1386254820
81,82,1386254840
81,82,1386254860
81,82,1386254880
81,82,1386254900
81,82,1386254920
81,82,1386254940
81,82,1386254960
81,82,1386254980
81,82,1386255040
81,136,1386255100
81,82,1386255120
81,82,1386255140
81,82,1386255280
81,82,1386255420
81,82,1386255440
81,82,1386255640
81,82,1386255660
81,82,1386255680
81,82,1386255700
81,82,1386255780
81,82,1386255820
81,82,1386255840
81,82,1386255900
81,206,1386255920
81,82,1386256080
81,82,1386256140
81,82,1386256160
81,206,1386256180
81,82,1386256220
81,82,1386256280
81,82,1386256340
81,82,1386256360
81,82,1386256380
81,206,1386256520
81,126,1386256600
81,237,1386256620
81,126,1386256620
81,237,1386256640
81,126,1386256640
81,126,1386256660
81,237,1386256660
81,237,1386256700
81,126,1386256720
81,237,1386256720
81,237,1386256740
81,126,1386256740
81,237,1386256960
81,237,1386257700
81,237,1386257820
81,126,1386258380
82,104,1385982840
82,253,1385986440
82,253,1385986480
82,253,1385986560
82,111,1385986580
82,204,1385986580
82,111,1385986660
82,255,1385986800
82,204,1385986840
82,121,1385986860
82,204,1385986860
82,266,1385987200
82,253,1385987740
82,253,1385988480
82,244,1385990120
82,243,1385990240
82,253,1385997520
82,253,1385997560
82,253,1385997580
82,253,1385997600
82,140,1385997640
82,214,1385997720
82,102,1386227460
82,102,1386234040
82,102,1386234080
82,102,1386234120
82,102,1386234140
82,102,1386234160
82,102,1386234180
82,276,1386234280
82,233,1386234400
82,106,1386234780
82,106,1386234800
82,106,1386234840
82,128,1386258720
82,128,1386258780
82,128,1386258800
82,128,1386258820
82,128,1386258840
82,128,1386258860
82,128,1386258880
82,128,1386258900
82,128,1386258920
82,128,1386258940
82,128,1386258960
82,128,1386259180
82,102,1386313380
82,104,1386314860
82,104,1386315440
82,104,1386315460
82,104,1386315480
82,104,1386315500
82,102,1386316500
82,102,1386316540
82,102,1386316740
82,102,1386316760
82,102,1386316980
82,102,1386317320
82,102,1386317340
82,102,1386317380
82,102,1386317400
82,102,1386317500
82,102,1386317520
82,102,1386317540
82,102,1386317840
82,102,1386317960
82,102,1386318000
82,102,1386318040
82,102,1386318240
82,102,1386318280
82,102,1386318300
82,102,1386318320
82,104,1386318380
82,104,1386318400
82,104,1386318420
82,104,1386318440
82,102,1386318460
82,104,1386318460
82,102,1386318480
82,104,1386318480
82,102,1386318500
82,102,1386318980
82,202,1386320140
82,104,1386320140
82,108,1386320140
82,104,1386320160
82,104,1386320180
82,104,1386320200
82,139,1386320580
82,108,1386320620
82,106,1386320760
82,112,1386320840
82,274,1386320880
82,274,1386320900
82,112,1386320900
82,112,1386320940
82,137,1386320960
82,104,1386321100
82,104,1386321120
82,100,1386321240
82,100,1386321260
82,106,1386321320
82,274,1386321320
82,244,1386321340
82,112,1386321340
82,100,1386321340
82,202,1386321400
82,202,1386321420
82,146,1386331960
82,251,1386332420
82,102,1386332440
82,128,1386332440
82,202,1386332460
82,102,1386332480
82,104,1386332480
82,202,1386332480
82,202,1386332540
82,202,1386333160
82,104,1386335060
82,104,1386335140
82,202,1386335240
82,202,1386335560
82,202,1386335700
82,202,1386336580
82,202,1386336600
82,202,1386336640
82,202,1386336660
82,202,1386337380
82,202,1386337620
82,202,1386338040
82,202,1386338060
82,202,1386338080
82,202,1386338160
82,202,1386338180
82,202,1386338200
82,202,1386338220
82,202,1386338320
82,202,1386338500
82,202,1386338520
82,202,1386338540
82,243,1386338600
82,202,1386338600
82,202,1386338620
82,202,1386338640
82,202,1386338920
82,202,1386338960
82,202,1386338980
82,202,1386339060
82,202,1386339120
82,102,1386339240
82,102,1386339260
82,243,1386339280
82,137,1386339640
82,202,1386339660
82,108,1386339680
82,104,1386339760
82,104,1386339780
82,243,1386339780
82,104,1386339800
82,202,1386339800
82,202,1386339820
82,243,1386340180
82,243,1386340220
82,243,1386340240
82,243,1386340260
82,243,1386340500
82,243,1386340900
82,243,1386342280
82,276,1386342680
82,202,1386342680
82,104,1386342720
82,243,1386342720
82,104,1386342740
82,259,1386342760
82,137,1386342780
82,137,1386342800
83,203,1385982500
83,214,1385982520
83,221,1385982580
83,221,1385982620
83,221,1385982640
83,203,1385982680
83,138,1385982720
83,203,1385989660
83,203,1385989740
83,203,1385989760
83,203,1385989780
83,203,1385989800
83,203,1385989820
83,203,1385989860
83,203,1385989880
83,203,1385989920
83,203,1385989940
83,203,1385989960
83,203,1385989980
83,203,1385990000
83,215,1385990000
83,215,1385990020
83,203,1385990100
83,203,1385990160
83,203,1385990180
83,203,1385990240
83,203,1385990260
83,203,1385990280
83,203,1385990300
83,203,1385990360
83,203,1385990380
83,203,1385990420
83,203,1385990480
83,203,1385990800
83,203,1385990840
83,203,1385990860
83,203,1385990880
83,203,1385990900
83,203,1385990960
83,203,1385990980
83,203,1385991000
83,221,1385994760
83,203,1385994800
83,203,1385994820
83,203,1385994880
83,203,1385994900
83,203,1385994920
83,203,1385995060
83,203,1385995080
83,221,1385995200
83,221,1385995220
83,203,1385999680
83,203,1385999940
83,225,1386061280
83,199,1386061600
83,199,1386061620
83,225,1386061720
83,221,1386061880
83,178,1386072860
83,203,1386085300
83,203,1386085340
83,203,1386085360
83,203,1386085560
83,203,1386085660
83,203,1386086380
83,203,1386144820
83,203,1386144840
83,203,1386144860
83,203,1386145180
83,203,1386145200
83,203,1386145240
83,203,1386145260
83,203,1386145280
83,203,1386145300
83,203,1386145320
83,203,1386145340
83,203,1386145360
83,203,1386145380
83,203,1386145520
83,203,1386145540
83,203,1386145740
83,203,1386145780
83,203,1386145920
83,203,1386145940
83,203,1386146020
83,203,1386146040
83,203,1386146060
83,203,1386146400
83,203,1386146500
83,203,1386146520
83,203,1386146560
83,203,1386146640
83,203,1386146840
83,203,1386146860
83,203,1386146940
83,203,1386146960
83,203,1386146980
83,203,1386147000
83,203,1386147020
83,203,1386147040
83,203,1386147080
83,203,1386147100
83,203,1386147120
83,178,1386147600
83,178,1386147620
83,225,1386147640
83,178,1386147640
83,178,1386147660
83,225,1386147680
83,225,1386147800
83,178,1386147820
83,178,1386147840
83,178,1386147860
83,178,1386147940
83,225,1386147960
83,225,1386147980
83,240,1386148000
83,178,1386148020
83,225,1386148100
83,225,1386148120
83,225,1386148160
83,258,1386148180
83,258,1386148200
83,258,1386148220
83,203,1386148260
83,203,1386148280
83,225,1386148300
83,203,1386148320
83,225,1386148320
83,203,1386148340
83,203,1386148360
83,203,1386148380
83,211,1386148380
83,203,1386148420
83,203,1386148440
83,203,1386148460
83,211,1386148540
83,203,1386148560
83,203,1386148580
83,203,1386148600
83,203,1386148620
83,203,1386148640
83,203,1386148680
83,203,1386148720
83,203,1386152560
83,203,1386152620
83,203,1386152640
83,203,1386153740
83,203,1386155000
83,203,1386155020
83,203,1386155040
83,203,1386155060
83,203,1386155080
83,203,1386155280
83,203,1386155420
83,203,1386155440
83,203,1386155480
83,203,1386155520
83,203,1386155560
83,203,1386155580
83,203,1386158140
83,178,1386161680
83,178,1386161700
83,178,1386161720
83,178,1386161740
83,178,1386161780
83,203,1386161860
83,178,1386161900
83,178,1386161940
83,178,1386161960
83,178,1386162040
83,178,1386162060
83,178,1386162120
83,178,1386162140
83,178,1386162160
83,178,1386162260
83,178,1386162280
83,203,1386162360
83,203,1386162380
83,178,1386162400
83,178,1386162420
83,203,1386162500
83,178,1386162560
83,258,1386162620
83,225,1386162680
83,225,1386162700
83,203,1386162860
83,262,1386162900
83,262,1386162920
83,262,1386162940
83,262,1386162960
83,262,1386162980
83,262,1386163000
83,221,1386163020
83,262,1386163020
83,262,1386163040
83,262,1386163060
83,262,1386163080
83,262,1386163100
83,262,1386163120
83,262,1386163280
83,262,1386163300
83,262,1386163320
83,262,1386163340
83,262,1386163360
83,262,1386163400
83,262,1386163460
83,262,1386163480
83,262,1386163500
83,262,1386163540
83,262,1386163560
83,262,1386163580
83,262,1386163600
83,262,1386163620
83,262,1386163640
83,262,1386163700
83,262,1386163720
83,262,1386163820
83,262,1386163860
83,262,1386163880
83,262,1386163900
83,262,1386163920
83,203,1386164240
83,203,1386164380
83,203,1386164540
83,203,1386164560
83,203,1386164580
83,203,1386164600
83,203,1386164620
83,203,1386164760
83,203,1386164780
83,262,1386164800
83,203,1386164840
83,203,1386164860
83,203,1386164880
83,203,1386164900
83,203,1386165100
83,203,1386165120
83,262,1386165140
83,203,1386165140
83,203,1386165160
83,203,1386165180
83,262,1386165200
83,203,1386165200
83,262,1386165220
83,203,1386165220
83,262,1386165240
83,262,1386165260
83,203,1386165280
83,262,1386165300
83,203,1386165300
